datetime,inflow_cfs,outflow_cfs
3/4/2017,2974,6387
3/5/2017,2976,7319
3/6/2017,2615,7808
3/7/2017,2498,7798
3/8/2017,2520,7800
3/9/2017,2478,7800
3/10/2017,2683,7802
3/11/2017,2602,7800
3/12/2017,2686,7800
3/13/2017,3002,7802
3/14/2017,3216,7533
3/15/2017,3576,7509
3/16/2017,3806,7220
3/17/2017,4046,7208
3/18/2017,4096,7210
3/19/2017,3889,7211
3/20/2017,3178,7208
3/21/2017,7263,5238
3/22/2017,6456,6710
3/23/2017,4383,6912
3/24/2017,4140,6320
3/25/2017,4196,6785
3/26/2017,3925,6912
3/27/2017,3611,6909
3/28/2017,3340,6912
3/29/2017,3446,6909
3/30/2017,4389,6540
3/31/2017,3817,6517
4/1/2017,3642,6510
4/2/2017,4133,6508
4/3/2017,4517,5857
4/4/2017,4277,5797
4/5/2017,4389,5798
4/6/2017,4616,5813
4/7/2017,6332,4875
4/8/2017,5968,4793
4/9/2017,4299,4795
4/10/2017,3805,4796
4/11/2017,3390,4976
4/12/2017,3476,5005
4/13/2017,4380,5000
4/14/2017,3683,4999
4/15/2017,3452,4994
4/16/2017,3571,5007
4/17/2017,4791,4995
4/18/2017,9989,5002
4/19/2017,6854,5508
4/20/2017,5698,5491
4/21/2017,5677,5988
4/22/2017,6206,5999
4/23/2017,6315,6004
4/24/2017,6028,6003
4/25/2017,5128,6476
4/26/2017,5445,6505
4/27/2017,6035,6499
4/28/2017,5851,6675
4/29/2017,5600,6758
4/30/2017,6193,6860
5/1/2017,7253,6868
5/2/2017,8187,6877
5/3/2017,9584,6874
5/4/2017,10669,6872
5/5/2017,10710,6508
5/6/2017,9147,6500
5/7/2017,7003,6497
5/8/2017,6744,6497
5/9/2017,7417,5658
5/10/2017,8182,5503
5/11/2017,8877,5504
5/12/2017,8270,5499
5/13/2017,5933,5497
5/14/2017,5283,5500
5/15/2017,4881,5099
5/16/2017,4128,4999
5/17/2017,4522,3432
5/18/2017,3795,3469
5/19/2017,4838,3526
5/20/2017,6090,3566
5/21/2017,7127,3563
5/22/2017,8269,3560
5/23/2017,8926,3549
5/24/2017,9219,4013
5/25/2017,8650,3996
5/26/2017,7881,3999
5/27/2017,7757,3554
5/28/2017,7854,3499
5/29/2017,8071,3499
5/30/2017,8287,2350
5/31/2017,7994,2449
6/1/2017,6537,2471
6/2/2017,7658,2541
6/3/2017,9057,2483
6/4/2017,8706,2465
6/5/2017,8100,2299
6/6/2017,7460,2473
6/7/2017,7097,2132
6/8/2017,6456,2532
6/9/2017,6407,2357
6/10/2017,6795,2187
6/11/2017,5642,2507
6/12/2017,3780,3077
6/13/2017,3442,3977
6/14/2017,4508,4006
6/15/2017,5441,4000
6/16/2017,6217,3999
6/17/2017,7514,4003
6/18/2017,7904,4000
6/19/2017,8001,4005
6/20/2017,7742,3997
6/21/2017,7515,4510
6/22/2017,7202,3558
6/23/2017,6679,3503
6/24/2017,5919,3502
6/25/2017,4924,3484
6/26/2017,5033,2072
6/27/2017,4377,2218
6/28/2017,3642,2080
6/29/2017,3297,2764
6/30/2017,3332,4647
7/1/2017,3403,4502
